subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
350613,350613,02,symb,two_rule_comb5,41.0,"['$', '<']",& &],0,1.0
350613,350613,02,symb,two_rule_comb5,42.0,"['%', '(']",% %],0,1.0
350613,350613,02,symb,two_rule_comb5,43.0,"['<', '$']",& <],0,1.0
350613,350613,02,symb,two_rule_comb5,44.0,"['*', '&']",@ @],0,1.0
350613,350613,02,symb,two_rule_comb5,45.0,"['*', '&']",* ~],0,1.0
350613,350613,02,symb,two_rule_comb5,46.0,"['!', '$']",> <],0,1.0
350613,350613,02,symb,two_rule_comb5,47.0,"['<', '>']",$ !],0,1.0
350613,350613,02,symb,two_rule_comb5,48.0,"['!', ':']",> (],0,1.0
350613,350613,02,symb,two_rule_comb5,49.0,"['%', ':']",# $],0,1.0
350613,350613,02,symb,two_rule_comb5,50.0,"['!', '<']",> &]],0,1.0
350613,350613,02,symb,two_rule_comb5,51.0,"['&', '>']",(~ *)],0,1.0
350613,350613,02,symb,two_rule_comb5,52.0,"['(', '$']",> ?],0,1.0
350613,350613,02,symb,two_rule_comb5,53.0,"['(', '*']",@ #],0,1.0
350613,350613,02,symb,two_rule_comb5,54.0,"['%', '$']",: <],0,1.0
350613,350613,02,symb,two_rule_comb5,55.0,"['&', '%']",*& $],0,1.0
350613,350613,02,symb,two_rule_comb5,56.0,"['$', '<']",< &],0,1.0
350613,350613,02,symb,two_rule_comb5,57.0,"['<', '<']",$ &],0,1.0
350613,350613,02,symb,two_rule_comb5,58.0,"['%', '<']",! *],0,1.0
350613,350613,02,symb,two_rule_comb5,59.0,"['~', '*']",< * ~],0,1.0
350613,350613,02,symb,two_rule_comb5,60.0,"['~', '<']",* $],0,1.0
350613,350613,02,symb,two_rule_comb5,61.0,"[':', '~']",* ],0,1.0
350613,350613,02,symb,two_rule_comb5,62.0,"['(', '~']",(% *),0,1.0
350613,350613,02,symb,two_rule_comb5,63.0,"['!', ':']",(> %],0,1.0
350613,350613,02,symb,two_rule_comb5,64.0,"[':', '%']",( (],0,1.0
350613,350613,02,symb,two_rule_comb5,65.0,"['~', '<']",< *],0,1.0
350613,350613,02,symb,two_rule_comb5,66.0,"['%', '>']",: !],0,1.0
350613,350613,02,symb,two_rule_comb5,67.0,"['*', '<']",(& ~],0,1.0
350613,350613,02,symb,two_rule_comb5,68.0,"['(', '%']",: (],0,1.0
350613,350613,02,symb,two_rule_comb5,69.0,"['$', '*']",! @],0,1.0
350613,350613,02,symb,two_rule_comb5,70.0,"['>', '%']",# $],0,1.0
350613,350613,02,symb,two_rule_comb5,71.0,"['~', '%']",> #],0,1.0
350613,350613,02,symb,two_rule_comb5,72.0,"[':', '%']",:%],1,1.0
350613,350613,02,symb,two_rule_comb5,73.0,"['<', '%']",& :],0,1.0
350613,350613,02,symb,two_rule_comb5,74.0,"['(', '$']",% <],0,1.0
350613,350613,02,symb,two_rule_comb5,75.0,"['&', '(']",: >],0,1.0
350613,350613,02,symb,two_rule_comb5,76.0,"['$', '%']",& :],0,1.0
350613,350613,02,symb,two_rule_comb5,77.0,"['(', ':']",: (],0,1.0
350613,350613,02,symb,two_rule_comb5,78.0,"['(', '&']",@ #],0,1.0
350613,350613,02,symb,two_rule_comb5,79.0,"['>', '<']",! $],0,1.0
350613,350613,02,symb,two_rule_comb5,80.0,"['(', '!']",( :>],0,1.0
350613,350613,02,symb,two_rule_comb5,81.0,"['<', '&']",$ <],0,1.0
350613,350613,02,symb,two_rule_comb5,82.0,"['<', '&']",! @],0,1.0
350613,350613,02,symb,two_rule_comb5,83.0,"['%', ':']",% !],0,1.0
350613,350613,02,symb,two_rule_comb5,84.0,"['*', ':']",~ (],0,1.0
350613,350613,02,symb,two_rule_comb5,85.0,"['>', '*']",( <],0,1.0
350613,350613,02,symb,two_rule_comb5,86.0,"['!', '$']",> &],0,1.0
350613,350613,02,symb,two_rule_comb5,87.0,"['>', '!']",> !],1,1.0
350613,350613,02,symb,two_rule_comb5,88.0,"['&', '~']",< *],0,1.0
350613,350613,02,symb,two_rule_comb5,89.0,"['(', '%']",% (],0,1.0
350613,350613,02,symb,two_rule_comb5,90.0,"['(', '$']",: &],0,1.0
350613,350613,02,symb,two_rule_comb5,91.0,"[':', '(']",% %],0,1.0
350613,350613,02,symb,two_rule_comb5,92.0,"['(', '(']",: %],0,1.0
350613,350613,02,symb,two_rule_comb5,93.0,"['&', '<']",$ $],0,1.0
350613,350613,02,symb,two_rule_comb5,94.0,"['&', ':']",# <],0,1.0
350613,350613,02,symb,two_rule_comb5,95.0,"['~', '>']",~ *],0,1.0
350613,350613,02,symb,two_rule_comb5,96.0,"['&', '&']",* >],0,1.0
350613,350613,02,symb,two_rule_comb5,97.0,"['$', '>']",< !],0,1.0
350613,350613,02,symb,two_rule_comb5,98.0,"['~', ':']",% #],0,1.0
350613,350613,02,symb,two_rule_comb5,99.0,"['%', ':']",: )],0,1.0
350613,350613,02,symb,three_rule_comb0,0.0,"['&', ':', ':']",& : :],1,1.0
350613,350613,02,symb,three_rule_comb0,1.0,"['!', '%', '%']",! % %],1,1.0
350613,350613,02,symb,three_rule_comb0,2.0,"['*', '$', '%']",* $ %],1,1.0
350613,350613,02,symb,three_rule_comb0,3.0,"['$', '>', '*']",$ > *],1,1.0
350613,350613,02,symb,three_rule_comb0,4.0,"[':', '%', '<']",: % <],1,1.0
350613,350613,02,symb,three_rule_comb0,5.0,"['~', '%', '$']",~ % $],1,1.0
350613,350613,02,symb,three_rule_comb0,6.0,"['(', '$', ':']",( $ :],1,1.0
350613,350613,02,symb,three_rule_comb0,7.0,"[':', '>', '&']",: > &],1,1.0
350613,350613,02,symb,three_rule_comb0,8.0,"['*', '<', '!']",* < !],1,1.0
350613,350613,02,symb,three_rule_comb0,9.0,"[':', '$', '(']",: $ (],1,1.0
350613,350613,02,symb,three_rule_comb0,10.0,"['&', '<', '>']",& < >],1,1.0
350613,350613,02,symb,three_rule_comb0,11.0,"['$', '&', '!']",$ & !],1,1.0
350613,350613,02,symb,three_rule_comb0,12.0,"['&', '<', '(']",& < (],1,1.0
350613,350613,02,symb,three_rule_comb0,13.0,"['>', '>', '$']",> > $]],1,1.0
350613,350613,02,symb,three_rule_comb0,14.0,"['(', '$', '<']",( $ <],1,1.0
350613,350613,02,symb,three_rule_comb0,15.0,"['(', '>', '*']",( > *],1,1.0
350613,350613,02,symb,three_rule_comb0,16.0,"['~', '!', '&']",~ ! &],1,1.0
350613,350613,02,symb,three_rule_comb0,17.0,"[':', '*', '(']",: * (],1,1.0
350613,350613,02,symb,three_rule_comb0,18.0,"['<', '>', '>']",< > >],1,1.0
350613,350613,02,symb,three_rule_comb0,19.0,"['<', '~', '!']",< ~ !],1,1.0
350613,350613,02,symb,three_rule_comb0,20.0,"['*', '*', '(']",* * (],1,1.0
350613,350613,02,symb,three_rule_comb0,21.0,"['>', '&', '%']",> & %],1,1.0
350613,350613,02,symb,three_rule_comb0,22.0,"[':', '&', '&']",: & &],1,1.0
350613,350613,02,symb,three_rule_comb0,23.0,"['*', '&', '!']",* & !],1,1.0
350613,350613,02,symb,three_rule_comb0,24.0,"['~', '>', '&']",~ > &],1,1.0
350613,350613,02,symb,three_rule_comb0,25.0,"['&', '(', '!']",& ( !],1,1.0
350613,350613,02,symb,three_rule_comb0,26.0,"[':', '$', '~']",: $ ~],1,1.0
350613,350613,02,symb,three_rule_comb0,27.0,"['(', '!', '!']",( & !],0,1.0
350613,350613,02,symb,three_rule_comb0,28.0,"[':', '(', '&']",: ( &],1,1.0
350613,350613,02,symb,three_rule_comb0,29.0,"['*', '%', '(']",* % (],1,1.0
350613,350613,02,symb,three_rule_comb0,30.0,"['~', '>', '!']",~ > !],1,1.0
350613,350613,02,symb,three_rule_comb0,31.0,"['&', '&', ':']",& & :],1,1.0
350613,350613,02,symb,three_rule_comb0,32.0,"['(', ':', ':']",( : :],1,1.0
350613,350613,02,symb,three_rule_comb0,33.0,"['%', '<', '<']",% < <],1,1.0
350613,350613,02,symb,three_rule_comb0,34.0,"['&', ':', '%']",& : %],1,1.0
350613,350613,02,symb,three_rule_comb0,35.0,"['<', ':', '%']",< : %],1,1.0
350613,350613,02,symb,three_rule_comb0,36.0,"['&', '(', ':']",& ( :],1,1.0
350613,350613,02,symb,three_rule_comb0,37.0,"['&', '~', '(']",& ~ (],1,1.0
350613,350613,02,symb,three_rule_comb0,38.0,"[':', '>', '$']",: > $],1,1.0
350613,350613,02,symb,three_rule_comb0,39.0,"[':', ':', '&']",: : &],1,1.0
350613,350613,02,symb,three_rule_comb0,40.0,"['$', '(', '(']",$ ( (],1,1.0
350613,350613,02,symb,three_rule_comb0,41.0,"['%', '&', '>']",% & >],1,1.0
350613,350613,02,symb,three_rule_comb0,42.0,"['>', '%', '~']",> % ~],1,1.0
350613,350613,02,symb,three_rule_comb0,43.0,"['!', '%', '!']",! % !],1,1.0
350613,350613,02,symb,three_rule_comb0,44.0,"['$', '&', '%']",$ & %],1,1.0
350613,350613,02,symb,three_rule_comb0,45.0,"[':', '>', '*']",: > *],1,1.0
350613,350613,02,symb,three_rule_comb0,46.0,"['*', '~', '~']",* ~ ~],1,1.0
350613,350613,02,symb,three_rule_comb0,47.0,"['>', '*', '>']",> * >],1,1.0
350613,350613,02,symb,three_rule_comb0,48.0,"[':', '!', '<']",: ! <],1,1.0
350613,350613,02,symb,three_rule_comb0,49.0,"['(', '(', '$']",( ( $],1,1.0
350613,350613,02,symb,three_rule_comb0,50.0,"[':', '!', '>']",: ! >],1,1.0
350613,350613,02,symb,three_rule_comb0,51.0,"['*', '&', '>']",* & >],1,1.0
350613,350613,02,symb,three_rule_comb0,52.0,"['$', '<', '<']",$ < <],1,1.0
350613,350613,02,symb,three_rule_comb0,53.0,"[':', '!', '>']",: ! >],1,1.0
350613,350613,02,symb,three_rule_comb0,54.0,"['(', '$', '&']",( $ &],1,1.0
350613,350613,02,symb,three_rule_comb0,55.0,"['>', '(', '~']",> ( ~],1,1.0
350613,350613,02,symb,three_rule_comb0,56.0,"['>', '!', '>']",> ! >],1,1.0
350613,350613,02,symb,three_rule_comb0,57.0,"['%', '(', '$']",%( ($],0,1.0
350613,350613,02,symb,three_rule_comb0,58.0,"['*', '&', '$']",* & $],1,1.0
350613,350613,02,symb,three_rule_comb0,59.0,"['!', '*', '~']",! * ~],1,1.0
350613,350613,02,symb,three_rule_comb0,60.0,"['*', '<', '&']",* < &],1,1.0
350613,350613,02,symb,three_rule_comb0,61.0,"['!', '&', '%']",! & %],1,1.0
350613,350613,02,symb,three_rule_comb0,62.0,"['$', ':', '<']",$ : <],1,1.0
350613,350613,02,symb,three_rule_comb0,63.0,"['<', '~', '!']",< ~ !],1,1.0
350613,350613,02,symb,three_rule_comb0,64.0,"['!', '<', '<']",! < <],1,1.0
350613,350613,02,symb,three_rule_comb0,65.0,"['&', '%', '~']",& % ~],1,1.0
350613,350613,02,symb,three_rule_comb0,66.0,"['%', ':', '*']",% : *],1,1.0
350613,350613,02,symb,three_rule_comb0,67.0,"[':', '!', '$']",: ! $],1,1.0
350613,350613,02,symb,three_rule_comb0,68.0,"['>', '<', '(']",> < (],1,1.0
350613,350613,02,symb,three_rule_comb0,69.0,"['*', '&', '>']",* & >],1,1.0
350613,350613,02,symb,three_rule_comb0,70.0,"[':', ':', '!']",: : !],1,1.0
350613,350613,02,symb,three_rule_comb0,71.0,"['>', ':', '~']",> : ~],1,1.0
350613,350613,02,symb,three_rule_comb0,72.0,"['<', '<', '~']",< < ~],1,1.0
350613,350613,02,symb,three_rule_comb0,73.0,"['&', '*', ':']",& * :],1,1.0
350613,350613,02,symb,three_rule_comb0,74.0,"['&', '%', '>']",& % >],1,1.0
350613,350613,02,symb,three_rule_comb0,75.0,"['~', '$', '!']",~ $ !],1,1.0
350613,350613,02,symb,three_rule_comb0,76.0,"['(', '*', '~']",(* : ~],0,1.0
350613,350613,02,symb,three_rule_comb0,77.0,"['(', '~', '>']",( ~ >],1,1.0
350613,350613,02,symb,three_rule_comb0,78.0,"['*', '>', '$']",* > $],1,1.0
350613,350613,02,symb,three_rule_comb0,79.0,"['~', '$', '*']",~ $ *],1,1.0
350613,350613,02,symb,three_rule_comb0,80.0,"['&', '!', '>']",& ! >],1,1.0
350613,350613,02,symb,three_rule_comb0,81.0,"[':', '*', '!']",: * !],1,1.0
350613,350613,02,symb,three_rule_comb0,82.0,"['*', '(', '$']",* ( $],1,1.0
350613,350613,02,symb,three_rule_comb0,83.0,"['~', '$', '>']",~ $ >],1,1.0
350613,350613,02,symb,three_rule_comb0,84.0,"[':', '>', '<']",: > <],1,1.0
350613,350613,02,symb,three_rule_comb0,85.0,"[':', '$', '>']",: $ >],1,1.0
350613,350613,02,symb,three_rule_comb0,86.0,"['~', '>', '>']",~ > >],1,1.0
350613,350613,02,symb,three_rule_comb0,87.0,"['~', '&', '$']",~ & $],1,1.0
350613,350613,02,symb,three_rule_comb0,88.0,"['&', '!', '>']",& ! >,1,1.0
350613,350613,02,symb,three_rule_comb0,89.0,"['*', '&', '$']",* & $],1,1.0
350613,350613,02,symb,three_rule_comb0,90.0,"['*', '%', '>']",* % >],1,1.0
350613,350613,02,symb,three_rule_comb0,91.0,"['(', '%', '(']",( % (],1,1.0
350613,350613,02,symb,three_rule_comb0,92.0,"['<', '(', '&']",< ( &],1,1.0
350613,350613,02,symb,three_rule_comb0,93.0,"['%', ':', '*']",% : *],1,1.0
350613,350613,02,symb,three_rule_comb0,94.0,"['%', '!', '<']",% ! <],1,1.0
350613,350613,02,symb,three_rule_comb0,95.0,"['>', '$', '*']",> $ *],1,1.0
350613,350613,02,symb,three_rule_comb0,96.0,"['$', '>', '>']",$ > >],1,1.0
350613,350613,02,symb,three_rule_comb0,97.0,"['*', '&', ':']",* & :],1,1.0
350613,350613,02,symb,three_rule_comb0,98.0,"['(', '>', '$']",( > $],1,1.0
350613,350613,02,symb,three_rule_comb0,99.0,"['<', ':', '&']",< : &],1,1.0
350613,350613,02,symb,three_rule_comb1,0.0,"['~', '$', '%']",~ $ %],1,1.0
350613,350613,02,symb,three_rule_comb1,1.0,"[':', '$', '$']",: $ $],1,1.0
350613,350613,02,symb,three_rule_comb1,2.0,"['!', '!', '*']",! ! *],1,1.0
350613,350613,02,symb,three_rule_comb1,3.0,"['~', '(', ':']",~ ( :],1,1.0
350613,350613,02,symb,three_rule_comb1,4.0,"['*', '*', '!']",* * !],1,1.0
350613,350613,02,symb,three_rule_comb1,5.0,"['*', '!', '<']",* ! <],1,1.0
350613,350613,02,symb,three_rule_comb1,6.0,"['~', '(', '(']",~ ( >],0,1.0
350613,350613,02,symb,three_rule_comb1,7.0,"['<', '>', '~']",< > <],0,1.0
350613,350613,02,symb,three_rule_comb1,8.0,"['*', '(', '>']",* & >],0,1.0
350613,350613,02,symb,three_rule_comb1,9.0,"['>', '>', ':']",> * :],0,1.0
350613,350613,02,symb,three_rule_comb1,10.0,"['&', '$', '&']",& ! &],0,1.0
350613,350613,02,symb,three_rule_comb1,11.0,"['!', '<', '<']",! < %],0,1.0
350613,350613,02,symb,three_rule_comb1,12.0,"['>', '>', '~']",> & ~],0,1.0
350613,350613,02,symb,three_rule_comb1,13.0,"[':', '!', '*']",: ! >],0,1.0
350613,350613,02,symb,three_rule_comb1,14.0,"[':', '$', '!']",: $ !],1,1.0
350613,350613,02,symb,three_rule_comb1,15.0,"['%', '!', '%']",% ! %],1,1.0
350613,350613,02,symb,three_rule_comb1,16.0,"['(', '~', '%']",( % %],0,1.0
350613,350613,02,symb,three_rule_comb1,17.0,"['*', '>', '%']",* > %],1,1.0
350613,350613,02,symb,three_rule_comb1,18.0,"['!', '!', '<']",! ! <],1,1.0
350613,350613,02,symb,three_rule_comb1,19.0,"['>', '(', '$']",> ( $],1,1.0
350613,350613,02,symb,three_rule_comb1,20.0,"['(', '&', '%']",( & !],0,1.0
350613,350613,02,symb,three_rule_comb1,21.0,"['$', '&', '~']",$ & ~],1,1.0
350613,350613,02,symb,three_rule_comb1,22.0,"['<', '<', '>']",< < >],1,1.0
350613,350613,02,symb,three_rule_comb1,23.0,"['&', ':', '$']",& : $],1,1.0
350613,350613,02,symb,three_rule_comb1,24.0,"['$', '(', '!']",$ ( !],1,1.0
350613,350613,02,symb,three_rule_comb1,25.0,"[':', '(', '~']",: ( &],0,1.0
350613,350613,02,symb,three_rule_comb1,26.0,"[':', '>', '&']",: > &],1,1.0
350613,350613,02,symb,three_rule_comb1,27.0,"['$', '$', '<']",$ $ $],0,1.0
350613,350613,02,symb,three_rule_comb1,28.0,"['%', '*', ':']",% * :],1,1.0
350613,350613,02,symb,three_rule_comb1,29.0,"[':', '~', '*']",% ~ *],0,1.0
350613,350613,02,symb,three_rule_comb1,30.0,"['~', '%', '%']",~ % %],1,1.0
350613,350613,02,symb,three_rule_comb1,31.0,"['!', '$', ':']",! $ :],1,1.0
350613,350613,02,symb,three_rule_comb1,32.0,"['&', '*', '%']",& * %],1,1.0
350613,350613,02,symb,three_rule_comb1,33.0,"['*', '~', '&']",* * &],0,1.0
350613,350613,02,symb,three_rule_comb1,34.0,"['(', '(', '*']",( ( *],1,1.0
350613,350613,02,symb,three_rule_comb1,35.0,"[':', '&', '*']",: & *],1,1.0
350613,350613,02,symb,three_rule_comb1,36.0,"['(', ':', '*']",< : *],0,1.0
350613,350613,02,symb,three_rule_comb1,37.0,"['<', '<', '~']",< > ~],0,1.0
350613,350613,02,symb,three_rule_comb1,38.0,"[':', ':', '*']",: : *],1,1.0
350613,350613,02,symb,three_rule_comb1,39.0,"['$', '*', '<']",$ * <],1,1.0
350613,350613,02,symb,three_rule_comb1,40.0,"['!', '*', '%']",! * %],1,1.0
350613,350613,02,symb,three_rule_comb1,41.0,"['<', '*', '<']",< * <],1,1.0
350613,350613,02,symb,three_rule_comb1,42.0,"['<', '~', '%']",< ~ %],1,1.0
350613,350613,02,symb,three_rule_comb1,43.0,"['>', '&', '!']",> % !],0,1.0
350613,350613,02,symb,three_rule_comb1,44.0,"['*', '~', '<']",* ~ <],1,1.0
350613,350613,02,symb,three_rule_comb1,45.0,"['<', '$', '$']",< $ $],1,1.0
350613,350613,02,symb,three_rule_comb1,46.0,"['~', '<', ':']",~ $ :],0,1.0
350613,350613,02,symb,three_rule_comb1,47.0,"[':', '>', '%']",: > %],1,1.0
350613,350613,02,symb,three_rule_comb1,48.0,"['&', '~', '*']",& ~ *],1,1.0
350613,350613,02,symb,three_rule_comb1,49.0,"['>', '*', '<']",> * <],1,1.0
350613,350613,02,symb,three_rule_comb1,50.0,"['<', '&', '!']",< & !],1,1.0
350613,350613,02,symb,three_rule_comb1,51.0,"['~', '%', '%']",~ $ %],0,1.0
350613,350613,02,symb,three_rule_comb1,52.0,"['$', '>', '<']",$ > <],1,1.0
350613,350613,02,symb,three_rule_comb1,53.0,"['~', '$', '~']",~ $ ~],1,1.0
350613,350613,02,symb,three_rule_comb1,54.0,"['(', '~', '<']",( ~ <],1,1.0
350613,350613,02,symb,three_rule_comb1,55.0,"['<', '$', '!']",< $ !],1,1.0
350613,350613,02,symb,three_rule_comb1,56.0,"['>', '>', '(']",> > (],1,1.0
350613,350613,02,symb,three_rule_comb1,57.0,"['$', '(', '$']",& ( $],0,1.0
350613,350613,02,symb,three_rule_comb1,58.0,"['$', '<', '%']",$ < %],1,1.0
350613,350613,02,symb,three_rule_comb1,59.0,"['<', '%', '&']",< % &],1,1.0
350613,350613,02,symb,three_rule_comb1,60.0,"[':', '(', '!']",: ( !],1,1.0
350613,350613,02,symb,three_rule_comb1,61.0,"['<', ':', '!']",< : !],1,1.0
350613,350613,02,symb,three_rule_comb1,62.0,"['(', '%', '(']",( % (],1,1.0
350613,350613,02,symb,three_rule_comb1,63.0,"['$', ':', '*']",$ : *],1,1.0
350613,350613,02,symb,three_rule_comb1,64.0,"['~', '$', '>']",~ $ >],1,1.0
350613,350613,02,symb,three_rule_comb1,65.0,"['<', '~', '%']",< ~ %],1,1.0
350613,350613,02,symb,three_rule_comb1,66.0,"['*', '*', '>']",* $ >],0,1.0
350613,350613,02,symb,three_rule_comb1,67.0,"['&', '(', '<']",& ( <],1,1.0
350613,350613,02,symb,three_rule_comb1,68.0,"['*', '&', '%']",* ~ %],0,1.0
350613,350613,02,symb,three_rule_comb1,69.0,"['~', '!', '$']",$ ! $],0,1.0
350613,350613,02,symb,three_rule_comb1,70.0,"['&', '!', '*']",& % *],0,1.0
350613,350613,02,symb,three_rule_comb1,71.0,"['%', '&', '&']",% ! &],0,1.0
350613,350613,02,symb,three_rule_comb1,72.0,"['!', '*', '<']",! * <],1,1.0
350613,350613,02,symb,three_rule_comb1,73.0,"['<', '%', '%']",< % >],0,1.0
350613,350613,02,symb,three_rule_comb1,74.0,"['$', '%', ':']",$ % :],1,1.0
350613,350613,02,symb,three_rule_comb1,75.0,"['$', '*', '%']",$ * %],1,1.0
350613,350613,02,symb,three_rule_comb1,76.0,"['>', '%', '%']",> % %],1,1.0
350613,350613,02,symb,three_rule_comb1,77.0,"['!', '&', ':']",! & :],1,1.0
350613,350613,02,symb,three_rule_comb1,78.0,"['$', '$', '!']",$ ! $],0,1.0
350613,350613,02,symb,three_rule_comb1,79.0,"['*', '!', '(']",* * (],0,1.0
350613,350613,02,symb,three_rule_comb1,80.0,"['>', '<', '!']",> < !],1,1.0
350613,350613,02,symb,three_rule_comb1,81.0,"['$', '>', '!']",$ > !],1,1.0
350613,350613,02,symb,three_rule_comb1,82.0,"['%', '!', ':']",% ! :],1,1.0
350613,350613,02,symb,three_rule_comb1,83.0,"['<', '%', '&']",< % &],1,1.0
350613,350613,02,symb,three_rule_comb1,84.0,"['(', ':', '>']",( : >),0,1.0
350613,350613,02,symb,three_rule_comb1,85.0,"[':', '&', '*']",: & *],1,1.0
350613,350613,02,symb,three_rule_comb1,86.0,"[':', '<', '>']",: < >],1,1.0
350613,350613,02,symb,three_rule_comb1,87.0,"['&', '%', '>']",& % &],0,1.0
350613,350613,02,symb,three_rule_comb1,88.0,"['!', '(', ':']",! ( :],1,1.0
350613,350613,02,symb,three_rule_comb1,89.0,"['$', '>', '(']",$ > (],1,1.0
350613,350613,02,symb,three_rule_comb1,90.0,"['(', '&', ':']",( & (],0,1.0
350613,350613,02,symb,three_rule_comb1,91.0,"['&', '&', '!']",& & !],1,1.0
350613,350613,02,symb,three_rule_comb1,92.0,"['$', '~', '$']",$ ~ $],1,1.0
350613,350613,02,symb,three_rule_comb1,93.0,"['!', ':', '&']",! : &],1,1.0
350613,350613,02,symb,three_rule_comb1,94.0,"['!', ':', '%']",! : %],1,1.0
350613,350613,02,symb,three_rule_comb1,95.0,"['&', '<', '<']",& * <],0,1.0
350613,350613,02,symb,three_rule_comb1,96.0,"['<', '&', '>']",< & %],0,1.0
350613,350613,02,symb,three_rule_comb1,97.0,"['!', '<', '<']",! < <],1,1.0
350613,350613,02,symb,three_rule_comb1,98.0,"['~', '$', '(']",~ $ (],1,1.0
350613,350613,02,symb,three_rule_comb1,99.0,"['>', '<', '>']",> % >],0,1.0
350613,350613,02,symb,three_rule_comb2,0.0,"['%', '%', '&']",% % $],0,1.0
350613,350613,02,symb,three_rule_comb2,1.0,"['&', '&', '$']",& > $],0,1.0
350613,350613,02,symb,three_rule_comb2,2.0,"[':', '<', '~']",: % ~],0,1.0
350613,350613,02,symb,three_rule_comb2,3.0,"['*', ':', ':']",* < :],0,1.0
350613,350613,02,symb,three_rule_comb2,4.0,"['$', '!', '&']",$ ! #],0,1.0
350613,350613,02,symb,three_rule_comb2,5.0,"['*', '!', '*']",* ! <],0,1.0
350613,350613,02,symb,three_rule_comb2,6.0,"['(', '<', '!']",% < !],0,1.0
350613,350613,02,symb,three_rule_comb2,7.0,"['>', '(', '$']",> * $],0,1.0
350613,350613,02,symb,three_rule_comb2,8.0,"['!', ':', ':']",> : :],0,1.0
350613,350613,02,symb,three_rule_comb2,9.0,"['&', ':', '<']",& $ <],0,1.0
350613,350613,02,symb,three_rule_comb2,10.0,"['&', '<', '$']",& : $],0,1.0
350613,350613,02,symb,three_rule_comb2,11.0,"['<', '$', '%']",(* $ %)],0,1.0
350613,350613,02,symb,three_rule_comb2,12.0,"['~', '*', '>']",~ * >],1,1.0
350613,350613,02,symb,three_rule_comb2,13.0,"['<', '*', '>']",(* * >),0,1.0
350613,350613,02,symb,three_rule_comb2,14.0,"['*', '>', ':']",* # :],0,1.0
350613,350613,02,symb,three_rule_comb2,15.0,"['$', '<', '*']",$ % *],0,1.0
350613,350613,02,symb,three_rule_comb2,16.0,"['!', '<', '&']",! < $],0,1.0
350613,350613,02,symb,three_rule_comb2,17.0,"['!', '%', '!']",! $ !],0,1.0
350613,350613,02,symb,three_rule_comb2,18.0,"['~', '!', '$']",~ ! ?],0,1.0
350613,350613,02,symb,three_rule_comb2,19.0,"['(', '>', '(']",( % !],0,1.0
350613,350613,02,symb,three_rule_comb2,20.0,"['&', '$', '$']",& $ ~],0,1.0
350613,350613,02,symb,three_rule_comb2,21.0,"['<', '<', '!']",& < !],0,1.0
350613,350613,02,symb,three_rule_comb2,22.0,"['>', '%', '&']",> % >],0,1.0
350613,350613,02,symb,three_rule_comb2,23.0,"['*', '&', ':']",* * * :],0,1.0
350613,350613,02,symb,three_rule_comb2,24.0,"['%', '$', '<']",% < <],0,1.0
350613,350613,02,symb,three_rule_comb2,25.0,"['~', ':', '(']",~ : &],0,1.0
350613,350613,02,symb,three_rule_comb2,26.0,"['*', '!', '>']",* ! ^],0,1.0
350613,350613,02,symb,three_rule_comb2,27.0,"['&', '<', '*']",& < &],0,1.0
350613,350613,02,symb,three_rule_comb2,28.0,"['&', '%', '>']",& % >],1,1.0
350613,350613,02,symb,three_rule_comb2,29.0,"['~', '<', '&']",> < &],0,1.0
350613,350613,02,symb,three_rule_comb2,30.0,"['*', '<', ':']",( < :],0,1.0
350613,350613,02,symb,three_rule_comb2,31.0,"['&', '%', '&']",& % %],0,1.0
350613,350613,02,symb,three_rule_comb2,32.0,"['!', '(', '<']",! ~ ~],0,1.0
350613,350613,02,symb,three_rule_comb2,33.0,"['~', '>', '*']",~ > ~],0,1.0
350613,350613,02,symb,three_rule_comb2,34.0,"['&', '(', '$']",& $ $],0,1.0
350613,350613,02,symb,three_rule_comb2,35.0,"['&', '%', '!']",& > &],0,1.0
350613,350613,02,symb,three_rule_comb2,36.0,"['!', '%', ':']",! * *,0,1.0
350613,350613,02,symb,three_rule_comb2,37.0,"['~', '*', '*']",* * *],0,1.0
350613,350613,02,symb,three_rule_comb2,38.0,"['>', ':', '$']",> % $],0,1.0
350613,350613,02,symb,three_rule_comb2,39.0,"['%', '&', '$']",% & ?],0,1.0
350613,350613,02,symb,three_rule_comb2,40.0,"['<', '%', '(']",% % (],0,1.0
350613,350613,02,symb,three_rule_comb2,41.0,"['(', ':', '>']",: : >],0,1.0
350613,350613,02,symb,three_rule_comb2,42.0,"[':', '*', '&']",< * &],0,1.0
350613,350613,02,symb,three_rule_comb2,43.0,"['>', '~', '>']",> ~ !],0,1.0
350613,350613,02,symb,three_rule_comb2,44.0,"['*', '$', '$']",* ~ $],0,1.0
350613,350613,02,symb,three_rule_comb2,45.0,"['%', '&', '>']",% & !],0,1.0
350613,350613,02,symb,three_rule_comb2,46.0,"['&', '%', '%']",& % :],0,1.0
350613,350613,02,symb,three_rule_comb2,47.0,"['(', '(', '>']",( % >],0,1.0
350613,350613,02,symb,three_rule_comb2,48.0,"['%', '<', ':']",% : :],0,1.0
350613,350613,02,symb,three_rule_comb2,49.0,"[':', ':', '*']",: & *],0,1.0
350613,350613,02,symb,three_rule_comb2,50.0,"['~', '>', '>']",~ $ >],0,1.0
350613,350613,02,symb,three_rule_comb2,51.0,"['(', '*', '!']",> * !],0,1.0
