subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
140,human,human,np_symb,symb_0,group,8.0,>>$$))@@
141,human,human,np_symb,symb_1,interleaved,8.0,<@=*~%(
141,human,human,np_symb,symb_0,longer_targ,9.0,)@=&<+!
141,human,human,np_symb,symb_6,reverse,7.0,+(%<
141,human,human,np_symb,symb_2,group,7.0,==~~!!@@
141,human,human,np_symb,symb_4,attn,6.0,@@@@
141,human,human,np_symb,symb_5,attn,1.0,@@@@
141,human,human,np_symb,symb_3,larger_int,6.0,=@+:
141,human,human,np_symb,symb_1,letter2num,4.0,1345
142,human,human,np_symb,symb_5,letter2num,0.0,+
142,human,human,np_symb,symb_4,reverse,6.0,)
142,human,human,np_symb,symb_2,attn,7.0,@@@@
142,human,human,np_symb,symb_3,attn,5.0,@@@@
142,human,human,np_symb,symb_6,interleaved,2.0,x
142,human,human,np_symb,symb_1,longer_targ,9.0,+
142,human,human,np_symb,symb_0,larger_int,6.0,!
142,human,human,np_symb,symb_5,group,9.0,=
143,human,human,np_symb,symb_0,longer_targ,4.0,@
143,human,human,np_symb,symb_2,reverse,6.0,(=%+
143,human,human,np_symb,symb_6,interleaved,9.0,:$
143,human,human,np_symb,symb_1,group,3.0,@@==
143,human,human,np_symb,symb_3,attn,5.0,@@@@
143,human,human,np_symb,symb_5,larger_int,3.0,=)(:
143,human,human,np_symb,symb_4,attn,0.0,@@@@
143,human,human,np_symb,symb_0,letter2num,7.0,14 16 17 18
144,human,human,np_symb,symb_2,attn,5.0,@@@@
144,human,human,np_symb,symb_1,group,2.0,&&>>$$!!++
144,human,human,np_symb,symb_4,letter2num,3.0,*&$
144,human,human,np_symb,symb_6,attn,1.0,@@@@
144,human,human,np_symb,symb_0,longer_targ,4.0,=:-(
144,human,human,np_symb,symb_5,interleaved,5.0,(x$x:
144,human,human,np_symb,symb_3,reverse,0.0,)&-%
144,human,human,np_symb,symb_2,larger_int,0.0,=~!@
145,human,human,np_symb,symb_6,group,9.0,((
145,human,human,np_symb,symb_1,letter2num,5.0,78911
145,human,human,np_symb,symb_2,reverse,9.0,-@!~
145,human,human,np_symb,symb_5,attn,6.0,@@@@
145,human,human,np_symb,symb_0,larger_int,1.0,@&+-
145,human,human,np_symb,symb_3,interleaved,8.0,$X(X!X*X
145,human,human,np_symb,symb_4,longer_targ,2.0,>=~(*&$)
145,human,human,np_symb,symb_6,attn,2.0,@@@@
146,human,human,np_symb,symb_3,longer_targ,4.0,*
146,human,human,np_symb,symb_0,attn,6.0,@@@@
146,human,human,np_symb,symb_1,letter2num,9.0,-:
146,human,human,np_symb,symb_5,reverse,1.0,+<
146,human,human,np_symb,symb_4,attn,2.0,@@@@
146,human,human,np_symb,symb_6,interleaved,4.0,+@
146,human,human,np_symb,symb_2,larger_int,5.0,:>
146,human,human,np_symb,symb_3,group,3.0,**
147,human,human,np_symb,symb_6,reverse,4.0,@+-~
147,human,human,np_symb,symb_2,letter2num,6.0,9 11 12 13
147,human,human,np_symb,symb_4,interleaved,7.0,= x ~ x ( x * +
147,human,human,np_symb,symb_1,longer_targ,7.0,& > $ ! + ) < %
147,human,human,np_symb,symb_3,larger_int,0.0,% & ~ >
147,human,human,np_symb,symb_0,attn,4.0,@ @ @ @
147,human,human,np_symb,symb_5,group,6.0,- * > > + + < <
147,human,human,np_symb,symb_6,attn,3.0,@ @ @ @
148,human,human,np_symb,symb_2,longer_targ,2.0,-<:>
148,human,human,np_symb,symb_4,reverse,8.0,~!@$
148,human,human,np_symb,symb_0,attn,6.0,@@@@
148,human,human,np_symb,symb_6,attn,0.0,@@@@
148,human,human,np_symb,symb_1,larger_int,4.0,<*%-
148,human,human,np_symb,symb_3,interleaved,4.0,>x=x~x<x
148,human,human,np_symb,symb_5,letter2num,5.0,2346
148,human,human,np_symb,symb_2,group,6.0,!!**--<<
149,human,human,np_symb,symb_0,attn,9.0,@ @ @ @
149,human,human,np_symb,symb_3,interleaved,4.0,- x = x ~ x @ x
149,human,human,np_symb,symb_1,attn,2.0,@ @ @ @
149,human,human,np_symb,symb_4,reverse,7.0,) ! @ @
149,human,human,np_symb,symb_6,longer_targ,3.0,~ * - + @ ( % < =
149,human,human,np_symb,symb_5,larger_int,3.0,:*+@
149,human,human,np_symb,symb_2,letter2num,7.0,+=( ~
149,human,human,np_symb,symb_0,group,3.0,&&<<+ +!!
150,human,human,np_symb,symb_4,reverse,9.0,:)!@
150,human,human,np_symb,symb_1,attn,6.0,@@@@
150,human,human,np_symb,symb_6,larger_int,1.0,+(<$
150,human,human,np_symb,symb_5,letter2num,2.0,7 9 10 11
150,human,human,np_symb,symb_3,attn,7.0,@ @ @ @
150,human,human,np_symb,symb_0,interleaved,5.0,@ x + x ! x : x
150,human,human,np_symb,symb_2,longer_targ,7.0, > & ) + % = ( ~
150,human,human,np_symb,symb_4,group,0.0,) + : : - - < <
151,human,human,np_symb,symb_0,interleaved,6.0,)
151,human,human,np_symb,symb_1,attn,2.0,@@@@
151,human,human,np_symb,symb_5,reverse,4.0,~
151,human,human,np_symb,symb_4,larger_int,6.0,@
151,human,human,np_symb,symb_3,letter2num,4.0,7
151,human,human,np_symb,symb_6,longer_targ,3.0,$
151,human,human,np_symb,symb_2,group,6.0,(
151,human,human,np_symb,symb_0,attn,6.0,@@@@
152,human,human,np_symb,symb_5,longer_targ,9.0,>
152,human,human,np_symb,symb_2,attn,7.0,+=
152,human,human,np_symb,symb_4,attn,7.0,+
152,human,human,np_symb,symb_0,group,7.0,**
152,human,human,np_symb,symb_6,larger_int,0.0,_+$
152,human,human,np_symb,symb_3,interleaved,8.0,[<
152,human,human,np_symb,symb_1,letter2num,0.0,6
152,human,human,np_symb,symb_5,reverse,4.0,+
153,human,human,np_symb,symb_5,reverse,5.0,~ ( $ :
153,human,human,np_symb,symb_1,attn,0.0,@@@@
153,human,human,np_symb,symb_3,group,8.0,<<
153,human,human,np_symb,symb_4,letter2num,4.0,! ) + :
153,human,human,np_symb,symb_0,larger_int,8.0,< ! - %
153,human,human,np_symb,symb_2,interleaved,8.0,> $ & )
153,human,human,np_symb,symb_6,attn,6.0,@@@@
153,human,human,np_symb,symb_5,longer_targ,8.0,$:-*>
154,human,human,np_symb,symb_1,reverse,6.0,@<)!
154,human,human,np_symb,symb_4,attn,0.0,@ @ @ @
154,human,human,np_symb,symb_3,interleaved,3.0,+ x ( x ! x :
154,human,human,np_symb,symb_5,longer_targ,0.0,($:*>+<@
154,human,human,np_symb,symb_2,attn,9.0,@ @ @ @
154,human,human,np_symb,symb_0,letter2num,2.0,6 7 8 10
154,human,human,np_symb,symb_6,larger_int,1.0,+ ( < :
154,human,human,np_symb,symb_1,group,2.0,++ )) << @@
155,human,human,np_symb,symb_3,reverse,2.0,> ) & -
155,human,human,np_symb,symb_6,longer_targ,1.0,* + @ ( % < = >
155,human,human,np_symb,symb_4,larger_int,9.0,* $ ! +
155,human,human,np_symb,symb_5,letter2num,2.0,7 9 10 11
155,human,human,np_symb,symb_1,attn,3.0,@ @ @ @
155,human,human,np_symb,symb_2,interleaved,4.0,% X = X ( X ~ )
155,human,human,np_symb,symb_0,group,3.0,@ @ & & < < + +
155,human,human,np_symb,symb_3,attn,7.0,@ @ @ @
156,human,human,np_symb,symb_0,attn,5.0,@@@@
156,human,human,np_symb,symb_6,longer_targ,4.0,!&~*
156,human,human,np_symb,symb_4,group,8.0,)+:<
156,human,human,np_symb,symb_5,interleaved,8.0,+<@!
156,human,human,np_symb,symb_2,reverse,5.0,*!~)
156,human,human,np_symb,symb_3,larger_int,3.0,($<@
156,human,human,np_symb,symb_1,letter2num,4.0,%(-:
156,human,human,np_symb,symb_0,attn,5.0,@@@@
157,human,human,np_symb,symb_3,attn,6.0,@@@@
157,human,human,np_symb,symb_0,letter2num,8.0,0
157,human,human,np_symb,symb_5,larger_int,4.0,+
157,human,human,np_symb,symb_6,longer_targ,8.0,=
157,human,human,np_symb,symb_1,group,2.0,@
157,human,human,np_symb,symb_2,reverse,6.0,<
157,human,human,np_symb,symb_4,attn,2.0,@@@@
157,human,human,np_symb,symb_3,interleaved,4.0,$
158,human,human,np_symb,symb_0,group,7.0,==&&<<!!
158,human,human,np_symb,symb_2,attn,5.0,@@@@
158,human,human,np_symb,symb_3,larger_int,9.0,)=!+
158,human,human,np_symb,symb_5,interleaved,8.0,$X-X*X>X
158,human,human,np_symb,symb_6,attn,4.0,@@@@
158,human,human,np_symb,symb_1,letter2num,2.0,67810
158,human,human,np_symb,symb_4,longer_targ,8.0,>(*&$@!
158,human,human,np_symb,symb_0,reverse,4.0,++<&
159,human,human,np_symb,symb_4,larger_int,9.0,@ ) : <
159,human,human,np_symb,symb_1,attn,5.0,@ @ @ @
159,human,human,np_symb,symb_6,letter2num,5.0,) !
159,human,human,np_symb,symb_2,interleaved,0.0,) x + x % X
159,human,human,np_symb,symb_0,reverse,5.0,~ ( - :
159,human,human,np_symb,symb_3,longer_targ,6.0,$ ( ! : *
159,human,human,np_symb,symb_5,attn,9.0,@ @ @ @
159,human,human,np_symb,symb_4,group,2.0,! ! + + : : - -
160,human,human,np_symb,symb_3,interleaved,6.0,&-X=(!:*
160,human,human,np_symb,symb_5,longer_targ,2.0,>+<@!&
160,human,human,np_symb,symb_6,letter2num,5.0,1235
160,human,human,np_symb,symb_0,larger_int,6.0,<!=(~
160,human,human,np_symb,symb_1,attn,4.0,@@@@
160,human,human,np_symb,symb_2,reverse,7.0,%)&$>:
160,human,human,np_symb,symb_4,attn,5.0,@@@@
160,human,human,np_symb,symb_3,group,2.0,==~~@@<<
161,human,human,np_symb,symb_1,attn,2.0,@ @ @ @
161,human,human,np_symb,symb_6,group,1.0,< < = = > > : $
161,human,human,np_symb,symb_5,longer_targ,8.0,% ) ~ ( $ : - >
161,human,human,np_symb,symb_3,reverse,6.0,: ! ( +
161,human,human,np_symb,symb_2,attn,9.0,@ @ @ @
161,human,human,np_symb,symb_4,larger_int,4.0,% = ( $
161,human,human,np_symb,symb_0,interleaved,4.0,! x ( x % x ~ x
161,human,human,np_symb,symb_1,letter2num,5.0,7 8 9 11
162,human,human,np_symb,symb_2,larger_int,5.0,[+><!]
162,human,human,np_symb,symb_5,interleaved,9.0,[%*:-]
162,human,human,np_symb,symb_0,group,7.0,[!!--%%00]
162,human,human,np_symb,symb_1,letter2num,0.0,[+~%(]
162,human,human,np_symb,symb_6,attn,6.0,@@@@
162,human,human,np_symb,symb_4,reverse,9.0,[+$):-]
162,human,human,np_symb,symb_3,attn,2.0,@@@@
162,human,human,np_symb,symb_2,longer_targ,2.0,[:>$<]
163,human,human,np_symb,symb_6,attn,0.0,00
163,human,human,np_symb,symb_3,larger_int,9.0,&>=~
163,human,human,np_symb,symb_5,longer_targ,9.0,*>
163,human,human,np_symb,symb_0,attn,0.0,@@@@
163,human,human,np_symb,symb_1,group,6.0,)*@&
163,human,human,np_symb,symb_4,interleaved,7.0,(+:-
163,human,human,np_symb,symb_2,letter2num,0.0,<@!~
163,human,human,np_symb,symb_6,reverse,6.0,$%>=
164,human,human,np_symb,symb_0,attn,7.0,@@@@
164,human,human,np_symb,symb_3,longer_targ,3.0,&
164,human,human,np_symb,symb_6,attn,4.0,@@@@
164,human,human,np_symb,symb_5,interleaved,8.0,X
164,human,human,np_symb,symb_2,letter2num,9.0,8
164,human,human,np_symb,symb_4,group,2.0,<<
164,human,human,np_symb,symb_1,reverse,8.0,~
164,human,human,np_symb,symb_0,larger_int,7.0,~
165,human,human,np_symb,symb_3,reverse,6.0,:
165,human,human,np_symb,symb_0,interleaved,6.0,*
165,human,human,np_symb,symb_2,letter2num,0.0,)
165,human,human,np_symb,symb_5,longer_targ,9.0,@
165,human,human,np_symb,symb_1,larger_int,4.0,<
165,human,human,np_symb,symb_6,attn,6.0,@ @ @ @
165,human,human,np_symb,symb_4,attn,4.0,@ @ @ @
165,human,human,np_symb,symb_3,group,6.0,%
166,human,human,np_symb,symb_1,attn,4.0,@@@@
166,human,human,np_symb,symb_6,group,7.0,--
166,human,human,np_symb,symb_5,longer_targ,9.0,+
166,human,human,np_symb,symb_3,attn,1.0,@@@@
166,human,human,np_symb,symb_0,letter2num,6.0,15
166,human,human,np_symb,symb_4,interleaved,1.0,-x
166,human,human,np_symb,symb_2,reverse,9.0,:>$&
166,human,human,np_symb,symb_1,larger_int,1.0,(@=%
167,human,human,np_symb,symb_0,longer_targ,1.0,~
167,human,human,np_symb,symb_3,larger_int,3.0,( ! : *% 
167,human,human,np_symb,symb_5,interleaved,1.0,[)% =(:$−][)% =(:$∗]
167,human,human,np_symb,symb_4,attn,2.0,@@@@
167,human,human,np_symb,symb_1,reverse,6.0,@<)
167,human,human,np_symb,symb_6,attn,0.0,@@@@
167,human,human,np_symb,symb_2,group,0.0,%%==((~~
167,human,human,np_symb,symb_0,letter2num,5.0,1456
168,human,human,np_symb,symb_6,reverse,0.0,-*~&
168,human,human,np_symb,symb_0,interleaved,7.0,-x)x*x@x
168,human,human,np_symb,symb_2,attn,3.0,@@@@
168,human,human,np_symb,symb_3,group,0.0,((!!::**
168,human,human,np_symb,symb_4,longer_targ,4.0,=~(*&$@
168,human,human,np_symb,symb_5,letter2num,6.0,11 13 14
168,human,human,np_symb,symb_1,attn,8.0,@@@@
168,human,human,np_symb,symb_6,larger_int,0.0,)&*@
169,human,human,np_symb,symb_4,attn,0.0,@@@@
169,human,human,np_symb,symb_1,interleaved,5.0,>x$x!x+x
169,human,human,np_symb,symb_5,larger_int,2.0,$$$$
169,human,human,np_symb,symb_0,group,9.0,~~&&<<**
169,human,human,np_symb,symb_6,reverse,5.0,~~$$
169,human,human,np_symb,symb_2,longer_targ,9.0,$>:$
169,human,human,np_symb,symb_3,letter2num,7.0,123456
169,human,human,np_symb,symb_4,attn,6.0,@@@@
170,human,human,np_symb,symb_0,interleaved,1.0,: x- x ( x % x ~
170,human,human,np_symb,symb_3,reverse,5.0,$(!+
170,human,human,np_symb,symb_6,attn,6.0,@@@@
170,human,human,np_symb,symb_4,attn,9.0,@@@@
170,human,human,np_symb,symb_1,group,6.0,<<@@==**
170,human,human,np_symb,symb_5,larger_int,4.0,)( : -
170,human,human,np_symb,symb_2,longer_targ,2.0,& ) + % = ( ~ @
170,human,human,np_symb,symb_0,letter2num,8.0,9 10 11 12
171,human,human,np_symb,symb_5,longer_targ,4.0,@!&
171,human,human,np_symb,symb_1,group,1.0,((--::&&
171,human,human,np_symb,symb_4,reverse,6.0,:+))
171,human,human,np_symb,symb_2,attn,0.0,@@@@
171,human,human,np_symb,symb_6,interleaved,6.0,*x+x@x(x
171,human,human,np_symb,symb_0,letter2num,5.0,2456
171,human,human,np_symb,symb_3,larger_int,1.0,:-)=
171,human,human,np_symb,symb_5,attn,6.0,@@@@
172,human,human,np_symb,symb_3,larger_int,6.0,*
172,human,human,np_symb,symb_4,group,6.0,&
172,human,human,np_symb,symb_6,attn,7.0,@ @ @ @
172,human,human,np_symb,symb_2,reverse,4.0,@
172,human,human,np_symb,symb_1,longer_targ,5.0,*
172,human,human,np_symb,symb_5,letter2num,7.0,)
172,human,human,np_symb,symb_0,attn,1.0,@@@@
172,human,human,np_symb,symb_3,interleaved,9.0,$
173,human,human,np_symb,symb_2,longer_targ,2.0,[~ ! @ +]
173,human,human,np_symb,symb_0,group,3.0,[= = = & & & < < < + + +]
173,human,human,np_symb,symb_1,reverse,0.0,[- ( % =]
173,human,human,np_symb,symb_6,attn,9.0,@ @ @ @
173,human,human,np_symb,symb_5,larger_int,9.0,[< > - $]
173,human,human,np_symb,symb_3,letter2num,2.0,[6 7 8 9]
173,human,human,np_symb,symb_4,interleaved,5.0,[ x & x $ x @ x +]*
173,human,human,np_symb,symb_2,attn,3.0,@ @ @ @
174,human,human,np_symb,symb_4,longer_targ,8.0,*&$
174,human,human,np_symb,symb_5,reverse,7.0,%
174,human,human,np_symb,symb_0,interleaved,3.0,@x
174,human,human,np_symb,symb_1,attn,3.0,@@@@
174,human,human,np_symb,symb_2,group,2.0,&$@
174,human,human,np_symb,symb_6,larger_int,4.0,@+%
174,human,human,np_symb,symb_3,attn,0.0,@@@@
174,human,human,np_symb,symb_4,letter2num,7.0,*&
175,human,human,np_symb,symb_0,letter2num,2.0,6780
175,human,human,np_symb,symb_3,larger_int,7.0,~ < $ =
175,human,human,np_symb,symb_4,reverse,1.0,* ( ~ %
175,human,human,np_symb,symb_1,longer_targ,0.0,+ < @ = * ~ % (
175,human,human,np_symb,symb_5,interleaved,4.0,> + x + x < x @ x
175,human,human,np_symb,symb_6,attn,1.0,@ @ @ @
175,human,human,np_symb,symb_2,group,7.0,= = ~ ~ ! ! @ @
175,human,human,np_symb,symb_0,attn,6.0,@ @ @ @
176,human,human,np_symb,symb_6,group,2.0,< = > :
176,human,human,np_symb,symb_5,letter2num,9.0,~ ( $ +
176,human,human,np_symb,symb_0,attn,4.0,@@@@
176,human,human,np_symb,symb_2,interleaved,2.0,! @ * %
176,human,human,np_symb,symb_4,reverse,3.0,! ) + <
176,human,human,np_symb,symb_3,attn,3.0,@@@@
176,human,human,np_symb,symb_1,larger_int,3.0,+ ) <*
176,human,human,np_symb,symb_6,longer_targ,7.0,= - + @
177,human,human,np_symb,symb_6,attn,6.0,@@@@
177,human,human,np_symb,symb_2,letter2num,4.0,4568
177,human,human,np_symb,symb_0,group,5.0,%%%
177,human,human,np_symb,symb_1,reverse,9.0,<($%
177,human,human,np_symb,symb_4,attn,7.0,@@@@
177,human,human,np_symb,symb_5,larger_int,8.0,%~$*
177,human,human,np_symb,symb_3,interleaved,0.0,$$
177,human,human,np_symb,symb_6,longer_targ,7.0,)!&~>:$
